CustomerID,Gender,SeniorCitizen,Age,Tenure,MonthlyCharges,TotalCharges,InternetService,Contract,PaymentMethod,TechSupport,OnlineSecurity,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Dependents,Complaints,SatisfactionScore,SupportTickets,UsageHours,DataConsumption,Churn
CUST-13005,Male,1,67,2,96.98,211.75,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,No,Yes,Yes,No,Yes,1,2,1,66.1,146.9,Yes
CUST-13006,Male,0,35,9,24.42,193.31,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,2,2,23.3,23.1,Yes
CUST-13007,Female,0,32,5,61.26,305.04,DSL,Month-to-month,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,0,3,0,90.9,135.6,Yes
CUST-13008,Male,0,32,19,118.75,2261.45,Fiber optic,One year,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2,1,53.0,86.4,Yes
CUST-13009,Female,0,23,71,19.66,1372.65,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,1,20.5,30.2,No
CUST-13010,Male,0,60,39,108.45,4217.68,Fiber optic,Month-to-month,Mailed check,Yes,Yes,Yes,No,Yes,Yes,No,0,3,0,47.7,110.1,Yes
CUST-13011,Female,0,48,42,91.3,3848.98,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,No,0,3,3,78.6,104.6,No
CUST-13012,Female,1,67,17,95.43,1603.34,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,Yes,Yes,No,No,0,4,2,108.5,246.2,Yes
CUST-13013,Male,1,74,63,52.34,3275.13,DSL,Two year,Credit card (automatic),No,No,No,Yes,Yes,No,Yes,0,4,0,54.2,120.2,No
CUST-13014,Male,0,46,46,69.35,3178.06,DSL,One year,Electronic check,No,No,Yes,Yes,Yes,No,Yes,0,5,0,91.5,194.4,No
CUST-13015,Female,1,65,20,79.5,1611.54,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,No,Yes,Yes,No,0,2,3,59.8,73.8,Yes
CUST-13016,Female,0,34,70,99.26,6963.98,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,No,Yes,0,4,0,103.8,147.3,No
CUST-13017,Male,0,41,8,70.89,583.73,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,0,4,0,46.7,82.0,No
CUST-13018,Male,0,53,19,106.52,2013.23,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,Yes,0,4,2,64.4,67.8,No
CUST-13019,Female,0,48,32,81.12,2571.78,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,No,No phone service,No,0,4,1,149.2,229.9,No
CUST-13020,Male,1,69,19,71.17,1324.15,DSL,Two year,Electronic check,Yes,No,Yes,No,Yes,Yes,No,0,4,0,81.8,66.4,No
CUST-13021,Female,0,51,24,24.32,588.85,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,3,140.3,164.4,Yes
CUST-13022,Female,0,19,24,91.05,2197.34,Fiber optic,One year,Mailed check,Yes,No,No,No,Yes,Yes,No,0,4,1,158.9,362.3,No
CUST-13023,Female,0,59,56,77.29,4320.91,Fiber optic,One year,Electronic check,No,No,Yes,No,No,No phone service,Yes,0,4,1,33.5,27.4,No
CUST-13024,Female,0,20,18,28.79,519.95,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,1,56.2,80.6,No
CUST-13025,Male,0,47,12,118.15,1404.54,Fiber optic,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,0,4,0,124.2,295.5,No
CUST-13026,Male,0,25,41,71.41,2919.67,DSL,One year,Mailed check,Yes,No,No,Yes,Yes,Yes,No,0,4,2,76.6,164.2,No
CUST-13027,Male,0,24,48,24.93,1210.43,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,3,3,132.5,139.5,No
CUST-13028,Male,0,29,64,18.96,1226.53,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,2,95.4,126.1,No
CUST-13029,Male,0,36,16,73.76,1151.85,Fiber optic,Month-to-month,Electronic check,No,No,No,No,No,No phone service,Yes,0,3,1,58.1,118.5,Yes
CUST-13030,Male,0,43,23,83.31,1942.78,Fiber optic,Two year,Electronic check,No,Yes,No,No,Yes,Yes,No,1,3,1,59.0,102.4,Yes
CUST-13031,Male,0,45,39,101.89,3959.85,Fiber optic,One year,Credit card (automatic),Yes,No,No,Yes,Yes,Yes,No,0,4,0,64.9,139.8,No
CUST-13032,Female,0,32,33,32.65,1101.91,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,1,138.3,149.7,No
CUST-13033,Male,0,31,24,21.41,514.55,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,2,114.2,162.9,No
CUST-13034,Male,0,31,61,95.16,5804.71,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,Yes,No,Yes,No,Yes,1,2,1,33.8,70.5,Yes
CUST-13035,Female,0,20,55,61.02,3353.14,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,3,2,90.6,136.0,No
CUST-13036,Male,1,69,61,22.15,1376.5,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,No,0,5,1,79.8,154.0,No
CUST-13037,Male,0,23,40,93.6,3726.49,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,No,No,0,4,0,169.3,191.8,No
CUST-13038,Female,0,40,58,87.18,5063.14,Fiber optic,One year,Electronic check,Yes,No,No,Yes,Yes,No,No,0,3,2,164.6,314.1,No
CUST-13039,Male,1,67,72,90.19,6482.75,Fiber optic,One year,Electronic check,No,No,No,Yes,Yes,Yes,No,1,1,4,109.3,119.6,Yes
CUST-13040,Male,0,31,1,87.69,112.6,Fiber optic,Two year,Bank transfer (automatic),Yes,No,No,No,Yes,Yes,No,0,4,1,133.7,280.1,No
CUST-13041,Male,0,31,25,28.23,685.91,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,1,41.9,72.1,No
CUST-13042,Female,0,37,53,27.32,1458.53,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,2,112.6,172.5,No
CUST-13043,Male,1,75,61,104.07,6343.58,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,0,5,1,123.8,113.9,No
CUST-13044,Male,1,66,46,73.89,3408.61,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,No,1,3,3,29.9,57.7,Yes
CUST-13045,Female,0,52,60,84.26,5035.06,Fiber optic,Two year,Mailed check,Yes,No,No,No,Yes,Yes,No,0,4,0,50.4,56.6,No
CUST-13046,Male,0,62,51,77.33,3937.45,DSL,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,No,0,5,3,172.8,174.1,No
CUST-13047,Female,0,19,48,83.6,3989.24,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,No,No,0,4,2,28.9,30.8,No
CUST-13048,Female,1,72,40,69.99,2827.73,DSL,Month-to-month,Bank transfer (automatic),No,No,Yes,Yes,Yes,No,No,1,2,3,73.3,81.7,Yes
CUST-13049,Male,1,67,7,78.02,528.98,DSL,Month-to-month,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,0,4,2,50.2,98.6,Yes
CUST-13050,Female,0,57,19,102.73,1981.46,Fiber optic,One year,Electronic check,No,Yes,Yes,Yes,Yes,No,No,0,4,1,59.1,96.2,No
CUST-13051,Female,0,41,15,65.77,981.66,DSL,Two year,Electronic check,Yes,No,No,Yes,No,No phone service,No,0,4,2,8.0,12.8,No
CUST-13052,Male,0,46,70,18.26,1252.49,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,1,3,1,84.1,133.5,No
CUST-13053,Female,0,20,61,77.22,4681.47,Fiber optic,Two year,Credit card (automatic),No,No,Yes,No,Yes,No,Yes,0,3,4,156.7,235.0,No
CUST-13054,Female,0,62,56,71.25,3995.94,DSL,One year,Mailed check,Yes,No,Yes,No,Yes,No,No,0,4,4,62.6,104.9,No
CUST-13055,Male,0,21,10,78.5,791.88,Fiber optic,Two year,Mailed check,Yes,No,No,No,Yes,No,No,1,2,0,112.8,121.0,No
CUST-13056,Male,0,19,46,63.67,2930.31,DSL,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,Yes,0,4,1,177.6,227.7,No
CUST-13057,Male,0,37,57,67.6,3827.18,DSL,Two year,Mailed check,No,No,No,Yes,Yes,Yes,No,0,4,0,71.3,69.2,No
CUST-13058,Female,1,76,35,63.27,2204.34,DSL,Month-to-month,Electronic check,No,Yes,No,No,Yes,Yes,No,1,2,4,113.4,252.0,Yes
CUST-13059,Male,0,49,72,18.62,1332.18,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,0,222.7,556.7,No
CUST-13060,Female,0,59,3,113.84,353.81,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,No,0,4,4,98.4,196.4,Yes
CUST-13061,Female,0,18,66,90.25,5951.63,DSL,One year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,No,1,3,2,60.5,53.3,Yes
CUST-13062,Female,1,69,53,84.77,4497.19,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,No,Yes,0,3,3,114.6,183.6,No
CUST-13063,Female,0,52,52,76.41,3960.5,DSL,Two year,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,Yes,0,4,2,109.4,88.7,No
CUST-13064,Female,0,24,53,83.9,4460.26,Fiber optic,One year,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,0,4,1,59.5,75.5,No
CUST-13065,Female,0,62,54,18.25,958.31,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,2,32.4,30.3,No
CUST-13066,Female,0,30,47,96.0,4541.31,Fiber optic,One year,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,No,0,3,1,56.2,85.1,No
CUST-13067,Male,0,18,3,106.06,326.67,Fiber optic,Month-to-month,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,No,0,4,0,80.3,123.1,No
CUST-13068,Male,0,31,65,71.46,4623.83,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,No,1,2,1,99.7,109.7,Yes
CUST-13069,Female,1,76,15,18.25,286.8,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,No,No phone service,No,0,4,2,88.3,195.1,No
CUST-13070,Female,0,20,34,96.07,3283.57,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,No,No,0,5,1,146.2,307.6,Yes
CUST-13071,Male,1,68,50,106.04,5319.32,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,No,Yes,1,2,3,109.8,242.2,Yes
CUST-13072,Female,0,41,33,87.26,2865.82,Fiber optic,Two year,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,No,0,5,1,60.0,103.7,Yes
CUST-13073,Male,0,18,3,87.79,290.89,Fiber optic,Two year,Credit card (automatic),No,No,Yes,No,Yes,Yes,No,1,2,3,90.2,73.4,Yes
CUST-13074,Male,0,27,2,102.1,175.26,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,No,0,5,1,163.3,387.1,Yes
CUST-13075,Male,0,30,4,60.24,233.75,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,No,0,5,0,230.7,545.0,Yes
CUST-13076,Female,0,53,16,91.39,1438.49,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,No,Yes,Yes,No,0,4,1,86.0,148.3,Yes
CUST-13077,Female,0,26,54,64.01,3449.63,DSL,Month-to-month,Mailed check,Yes,No,No,No,Yes,Yes,No,0,4,3,62.2,145.3,No
CUST-13078,Male,0,31,33,78.55,2565.58,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,No,1,3,1,128.0,160.4,Yes
CUST-13079,Male,0,53,9,107.18,973.32,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,No,No,0,4,0,104.9,176.1,No
CUST-13080,Male,0,27,57,89.92,5099.19,DSL,One year,Credit card (automatic),Yes,No,Yes,Yes,Yes,Yes,No,0,3,1,185.8,366.3,Yes
CUST-13081,Male,1,73,40,85.35,3420.95,Fiber optic,One year,Mailed check,No,No,Yes,No,Yes,No,Yes,0,4,0,188.7,312.3,No
CUST-13082,Male,0,40,52,100.58,5214.21,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,No,0,5,2,142.4,319.5,No
CUST-13083,Female,0,52,16,81.84,1290.19,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,No,No,0,3,2,99.0,170.4,Yes
CUST-13084,Male,0,24,8,96.6,763.62,Fiber optic,One year,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,Yes,0,5,0,62.2,67.4,No
CUST-13085,Female,0,59,60,64.56,3882.06,DSL,Two year,Electronic check,Yes,No,No,Yes,No,No phone service,No,1,3,1,54.1,119.5,No
CUST-13086,Male,0,52,36,69.17,2494.81,DSL,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,No,No,0,4,0,238.3,477.1,No
CUST-13087,Female,1,77,3,64.59,204.6,DSL,Month-to-month,Credit card (automatic),No,Yes,No,Yes,Yes,No,Yes,0,5,2,72.3,120.8,Yes
CUST-13088,Female,0,32,15,92.07,1406.19,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,No,0,4,0,29.9,49.2,Yes
CUST-13089,Female,0,26,23,81.85,1864.75,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,No,No,0,4,4,132.8,262.2,Yes
CUST-13090,Female,0,64,3,97.95,288.65,Fiber optic,Month-to-month,Credit card (automatic),No,No,Yes,Yes,Yes,No,No,0,5,1,52.2,100.7,Yes
CUST-13091,Female,0,34,30,52.39,1557.65,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,3,3,65.9,82.0,No
CUST-13092,Female,0,56,45,69.9,3150.68,DSL,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No,No,0,4,2,122.2,253.5,No
CUST-13093,Male,0,35,17,92.72,1563.24,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,Yes,0,4,2,65.2,146.9,Yes
CUST-13094,Female,0,32,58,75.6,4388.28,DSL,One year,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,No,1,2,2,67.2,80.7,Yes
CUST-13095,Male,1,73,58,100.54,5850.71,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,No,No,0,4,0,61.8,96.7,Yes
CUST-13096,Female,0,41,57,27.83,1589.37,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,1,83.3,109.8,No
CUST-13097,Female,0,40,7,81.75,592.54,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,No,1,3,3,350.0,385.8,Yes
CUST-13098,Male,0,29,39,62.18,2431.7,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,Yes,0,3,4,131.7,126.0,No
CUST-13099,Female,0,40,58,100.48,5850.06,Fiber optic,Two year,Electronic check,Yes,No,Yes,No,Yes,Yes,No,0,2,1,30.0,66.3,No
CUST-13100,Male,0,38,56,18.25,1047.83,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,1,55.9,66.2,No
CUST-13101,Male,0,43,15,78.16,1172.87,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,No,No phone service,Yes,1,3,3,139.2,259.9,Yes
CUST-13102,Male,1,73,44,81.91,3621.48,Fiber optic,One year,Mailed check,No,Yes,No,No,Yes,No,No,1,2,2,33.2,51.2,Yes
CUST-13103,Male,1,78,12,109.34,1310.21,Fiber optic,One year,Mailed check,Yes,No,Yes,Yes,Yes,Yes,Yes,0,4,3,148.0,245.4,No
CUST-13104,Female,1,72,8,18.25,158.31,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,No,No phone service,Yes,0,3,1,65.1,111.3,No
CUST-13105,Female,0,19,41,24.64,982.49,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,3,0,132.6,245.5,No
CUST-13106,Male,0,22,34,75.09,2581.07,Fiber optic,Two year,Credit card (automatic),No,No,No,No,Yes,Yes,No,0,4,0,56.3,121.3,No
CUST-13107,Female,0,48,46,99.7,4609.86,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,No,0,5,1,87.6,96.4,No
CUST-13108,Female,0,50,29,66.25,1944.85,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,Yes,0,4,1,40.6,54.1,Yes
CUST-13109,Male,0,21,16,102.35,1624.48,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,No,0,4,2,52.6,52.2,Yes
CUST-13110,Female,0,23,5,80.7,390.49,Fiber optic,One year,Credit card (automatic),No,No,No,Yes,Yes,No,Yes,0,3,2,61.5,122.0,Yes
CUST-13111,Male,0,40,5,18.25,85.41,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,2,2,98.2,130.8,No
CUST-13112,Male,0,62,30,70.05,2124.31,DSL,Two year,Electronic check,Yes,No,No,Yes,Yes,No,Yes,0,3,3,191.6,412.1,No
CUST-13113,Female,0,36,50,110.4,5541.52,Fiber optic,One year,Electronic check,Yes,Yes,Yes,Yes,No,No phone service,No,1,2,2,95.3,194.1,No
CUST-13114,Female,0,60,5,100.83,491.52,Fiber optic,Two year,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,No,No,0,4,2,128.1,111.9,No
CUST-13115,Female,0,62,13,85.62,1115.57,Fiber optic,One year,Credit card (automatic),No,Yes,No,No,Yes,Yes,No,0,5,3,288.5,280.8,No
CUST-13116,Male,0,25,49,54.97,2692.04,DSL,One year,Bank transfer (automatic),No,No,Yes,No,No,No phone service,Yes,0,2,3,159.8,291.5,No
CUST-13117,Male,0,56,50,101.02,5060.04,Fiber optic,Two year,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,No,1,2,2,92.6,184.5,Yes
CUST-13118,Female,0,30,14,83.64,1153.79,DSL,Month-to-month,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Yes,No,1,3,4,143.1,204.7,Yes
CUST-13119,Female,0,18,46,91.46,4182.26,Fiber optic,One year,Electronic check,Yes,No,Yes,No,Yes,No,No,0,4,2,48.8,55.6,No
CUST-13120,Female,0,23,34,71.39,2398.9,Fiber optic,One year,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,3,2,43.5,46.5,No
CUST-13121,Female,0,24,71,113.69,8064.88,Fiber optic,Two year,Electronic check,Yes,Yes,Yes,No,Yes,Yes,No,1,1,1,173.8,210.1,No
CUST-13122,Male,0,44,47,18.71,906.17,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,1,122.0,132.1,No
CUST-13123,Female,0,32,60,92.19,5542.49,Fiber optic,Two year,Electronic check,No,No,Yes,Yes,Yes,No,No,0,3,2,103.3,139.1,No
CUST-13124,Male,0,51,11,55.68,627.43,DSL,Two year,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,0,3,2,94.3,154.1,Yes
CUST-13125,Male,0,40,50,82.01,4127.21,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,1,3,4,97.6,190.6,Yes
CUST-13126,Female,0,41,4,63.13,247.84,DSL,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,Yes,0,3,1,118.2,268.7,Yes
CUST-13127,Female,1,75,41,87.5,3585.96,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,Yes,0,4,0,24.8,50.4,Yes
CUST-13128,Female,0,52,59,55.75,3280.82,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,No,0,5,0,36.0,68.7,No
CUST-13129,Male,0,21,60,22.78,1347.68,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,2,123.4,263.9,No
CUST-13130,Female,0,61,62,77.53,4822.84,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,No,1,4,0,136.6,319.3,No
CUST-13131,Female,0,54,25,93.45,2360.65,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,Yes,0,4,2,106.9,127.3,No
CUST-13132,Male,0,34,33,66.85,2224.88,DSL,Two year,Electronic check,No,No,Yes,Yes,Yes,No,Yes,1,2,1,82.6,153.5,No
CUST-13133,Female,0,48,19,93.03,1740.43,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,No,0,4,3,63.1,54.5,Yes
CUST-13134,Male,1,73,57,81.71,4645.42,DSL,Two year,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,No,0,4,1,40.2,99.9,No
CUST-13135,Female,0,27,15,92.52,1393.33,Fiber optic,Two year,Electronic check,Yes,No,No,No,Yes,Yes,No,0,3,0,75.5,170.5,No
CUST-13136,Male,0,44,41,76.35,3119.98,DSL,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,No,No,0,5,1,85.5,122.0,No
CUST-13137,Female,0,59,69,68.68,4717.93,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,No,0,3,0,64.3,118.7,No
CUST-13138,Female,1,74,60,92.03,5524.1,Fiber optic,One year,Mailed check,Yes,No,No,No,Yes,Yes,No,0,4,1,162.5,280.6,No
CUST-13139,Male,0,23,22,61.27,1349.23,DSL,One year,Credit card (automatic),No,No,No,Yes,Yes,Yes,Yes,0,4,1,103.1,230.4,No
CUST-13140,Male,0,32,43,74.24,3204.91,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,No,No,No phone service,No,1,2,2,33.5,54.0,Yes
CUST-13141,Female,0,21,32,72.33,2344.55,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,No,1,2,3,30.7,31.4,Yes
CUST-13142,Male,0,57,13,96.34,1261.31,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,Yes,Yes,No,No,0,4,1,109.9,177.6,Yes
CUST-13143,Male,0,24,38,76.65,2901.71,DSL,Month-to-month,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,Yes,0,4,0,54.3,54.4,No
CUST-13144,Male,0,62,26,96.95,2548.08,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,No,0,5,0,269.6,585.8,No
CUST-13145,Male,0,64,5,19.67,102.63,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,1,82.1,88.9,Yes
CUST-13146,Female,0,43,49,65.3,3208.44,DSL,One year,Electronic check,Yes,No,Yes,No,No,No phone service,No,0,4,0,37.5,53.5,No
CUST-13147,Female,1,80,5,86.93,426.1,Fiber optic,Two year,Mailed check,Yes,No,No,No,Yes,Yes,No,0,3,2,97.9,96.0,No
CUST-13148,Male,0,19,71,18.5,1310.61,No,One year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,2,78.2,112.9,No
CUST-13149,Male,1,67,48,103.01,4939.6,Fiber optic,Two year,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,No,0,5,0,188.0,458.3,No
CUST-13150,Male,0,59,18,48.85,905.47,DSL,One year,Electronic check,No,No,No,No,Yes,No,No,1,2,1,102.0,242.8,Yes
CUST-13151,Male,0,30,6,70.92,444.1,Fiber optic,One year,Mailed check,No,No,No,No,Yes,No,Yes,0,5,0,59.4,104.4,No
CUST-13152,Female,0,35,66,67.26,4414.6,DSL,Month-to-month,Credit card (automatic),Yes,Yes,No,No,Yes,No,No,0,3,1,48.9,92.2,No
CUST-13153,Female,0,47,42,72.88,3049.79,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,No,0,3,1,56.4,78.9,No
CUST-13154,Male,0,28,52,69.9,3608.14,DSL,Two year,Credit card (automatic),No,No,Yes,No,Yes,Yes,No,1,3,1,124.6,144.3,No
CUST-13155,Male,0,30,11,79.81,878.92,Fiber optic,Two year,Electronic check,No,No,No,Yes,Yes,No,No,0,4,0,156.3,198.9,Yes
CUST-13156,Male,0,41,26,88.59,2290.11,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,No,No,0,3,1,134.3,125.5,Yes
CUST-13157,Female,0,46,21,72.78,1502.78,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,Yes,1,3,1,29.4,45.8,Yes
CUST-13158,Male,0,22,66,103.39,6840.06,Fiber optic,One year,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,No,0,4,1,228.6,216.0,No
CUST-13159,Female,0,52,40,98.94,3933.07,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,Yes,0,5,0,35.9,51.4,No
CUST-13160,Male,0,36,56,67.41,3761.25,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,No,Yes,1,2,1,43.7,98.2,Yes
CUST-13161,Female,0,30,51,27.14,1400.44,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,2,1,135.6,198.6,No
CUST-13162,Male,1,79,20,87.94,1759.49,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,No,0,3,2,45.7,70.4,Yes
CUST-13163,Female,0,61,57,93.13,5327.44,Fiber optic,One year,Mailed check,Yes,Yes,No,No,Yes,No,No,1,2,2,138.0,234.0,No
CUST-13164,Male,0,31,5,22.57,107.72,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,5,0,132.7,177.1,No
CUST-13165,Male,0,55,14,19.85,296.79,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,0,52.6,49.4,No
CUST-13166,Male,0,39,24,77.56,1863.73,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,No,0,4,1,75.6,158.4,No
CUST-13167,Female,1,74,68,96.8,6557.68,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,Yes,1,3,0,101.0,122.2,No
CUST-13168,Male,0,57,52,70.37,3657.53,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,Yes,0,5,2,199.5,208.9,No
